MVP,MPG,TS%,ASTR,USG,ORR,DRR,REBR,PER,VA,EWA,PPG,ORPG,DRPG,REB,RPG,RP48,FGMPG,FGAPG,FGM,2P%,PPS,ADJFG%,FTMPG,FTAPG,FTM,FT%,3PMPG,3PAPG,3PTM,3P%,AST,APG,AP48M,AST/TO,STL,STPG,STP48M,ST/PF,BLK,BLKPG,BLKP48M,BLK/PF,DBLDBL,TRIDBL
0,40.1,0.492,22,29.2,3,9.6,6.1,20.74,213,7.1,22.9,0,0,0,0,0,8.3,20.9,554,0.448,1.09,0.462,0,0,0,0,2.8,9,187,0.321,501,7.5,9,2.33,158,2.36,2.82,0.89,0,0,0,0,22,0
0,33.5,0.59,37.1,20.6,2,7.4,4.8,20.46,200.9,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3,104,0.405,687,8.8,12.6,3.29,0,0,0,0,0,0,0,0,28,1
0,40.2,0.519,28.2,26,2,6.6,4.6,20.41,249.5,8.3,20.2,0,0,0,0,0,7.4,17.1,598,0.46,1.18,0.463,4.4,5.4,356,0.817,0,0,0,0,719,8.9,10.6,2.89,129,1.59,1.9,0.75,0,0,0,0,26,0
0,31.3,0.541,7.7,20.9,12,16.3,14.2,20.28,176.3,5.9,0,3.4,4.6,653,8.1,12.3,0,0,0,0,0,0,3.7,5,303,0.746,0,0,0,0,0,0,0,0,0,0,0,0,201,2.48,3.8,0.73,22,0
0,32.5,0.573,6.1,15.9,16,25.5,20.8,20.24,152.7,5.1,0,4.6,7.3,887,12,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,1.85,2.74,0.6,42,0
0,18.6,0.536,19.2,19.7,7,8.6,7.6,20.13,76.7,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,0.586,13,23.6,4,14.6,9.3,20.1,198.1,6.6,20.7,0,0,0,0,0,0,0,0,0,0,0,7.2,8.5,526,0.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31.6,0.557,10.9,22.5,8,20.3,14.3,20,169.5,5.6,16.3,2.2,5.3,639,7.5,11.4,5.9,12.4,501,0.482,1.31,0.48,4.4,5,373,0.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,38.2,0.501,15.7,29.6,4,10.6,7.2,19.99,218.3,7.3,22.5,0,0,0,0,0,8.3,20,608,0.424,1.13,0.449,4.6,5.7,336,0.806,0,0,0,0,348,4.8,6,1.56,88,1.21,1.52,0.42,65,0.89,1.12,0.31,0,0
0,40.7,0.513,11.7,20.4,7,18.7,13.1,19.96,196.4,6.5,19,2.7,6.6,737,9.3,11,7.5,17,590,0.465,1.12,0.474,0,0,0,0,0,0,0,0,0,0,0,0,167,2.11,2.49,0.82,104,1.32,1.55,0.51,35,0
0,36.8,0.544,9.6,23.6,4,10.9,7.7,19.87,231.1,7.7,21.7,0,0,0,0,0,7.7,17.5,633,0.47,1.23,0.484,4.7,5.4,383,0.868,1.5,4,127,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36.8,0.536,5.9,24.2,9,19.2,14,19.85,140,4.7,0,0,0,0,0,0,0,0,0,0,0,0,5.6,7.9,310,0.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,21.3,0.596,35.6,16.9,2,9.2,5.5,19.72,100.1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,4.2,9.5,4.89,0,0,0,0,0,0,0,0,0,0
0,36.6,0.485,32.5,24.5,4,16.5,10.3,19.7,167.4,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,9.2,12.1,2.89,0,0,0,0,0,0,0,0,34,9
0,37.9,0.528,8.4,25.1,9,23.4,16.5,19.63,191.6,6.4,20.1,3,7.5,851,10.5,13.3,8.2,16.9,663,0.486,1.19,0.485,3.7,4.9,299,0.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
0,21.5,0.626,13.3,17.3,7,15,10.9,19.44,90.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36.4,0.579,23.4,16.6,8,23.3,16.1,19.42,162.3,5.4,0,2.7,7.7,743,10.3,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,4.3,5.7,2.17,0,0,0,0,86,1.19,1.57,0.35,32,2
0,38.7,0.517,16.5,27.6,3,16.4,9.6,19.37,220.5,7.4,23,0,0,0,0,0,7.5,18.7,602,0.438,1.23,0.441,6.5,7.9,517,0.819,1.4,5,115,0.299,410,5.1,6.4,1.35,131,1.64,2.03,0.56,0,0,0,0,19,1
0,19.8,0.53,4.7,20.3,10,17.7,14,19.3,79,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1.53,3.71,0.63,0,0
0,42.5,0.478,17.4,33,2,8.2,5.1,19.3,155.7,5.2,0,0,0,0,0,0,0,0,0,0,0,0,7.1,9.5,339,0.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36.3,0.564,22.7,21.6,3,7.8,5.3,19.23,199.7,6.7,18.4,0,0,0,0,0,6.4,14.3,527,0.479,1.29,0.514,3.7,4.5,304,0.815,1.8,5,148,0.392,444,5.4,7.2,2.54,112,1.37,1.8,0.77,0,0,0,0,0,0
0,23.7,0.538,13,24.2,5,11.1,8.3,19.15,78,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36.4,0.548,9.1,17.5,8,23.6,15.8,19.03,153.3,5.1,0,2.6,7.3,808,9.9,13,0,0,0,0,0,0,0,0,0,0,1.6,4,131,0.403,0,0,0,0,0,0,0,0,124,1.51,1.99,0.5,38,0
0,29.9,0.614,10.6,17.2,4,14.5,9.3,18.88,142.7,4.8,0,0,0,0,0,0,0,0,0,0,0,0,3.4,4.1,278,0.83,1.4,4,112,0.386,0,0,0,0,137,1.67,2.68,0.55,0,0,0,0,0,0
0,34.6,0.541,27.3,20.5,5,9.7,7.3,18.87,166,5.5,0,0,0,0,0,0,0,0,0,0,0,0,4.2,5,342,0.832,0,0,0,0,501,6.1,8.5,2.33,142,1.73,2.4,0.73,0,0,0,0,0,0
0,34.6,0.528,11.8,22.4,7,25.3,16.2,18.76,115.3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
0,35.4,0.55,24.3,22.9,1,10,5.8,18.66,167.4,5.6,16.9,0,0,0,0,0,0,0,0,0,0,0,5.2,5.9,404,0.878,1.7,4,130,0.388,446,5.7,7.8,2.36,0,0,0,0,0,0,0,0,0,0
0,29.4,0.536,21.2,21.1,4,12.6,8.5,18.54,137,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,3.8,6.2,1.81,136,1.77,2.89,0.75,0,0,0,0,0,0
0,37.5,0.516,17.3,22.8,6,24.2,15.1,18.49,160.4,5.3,17.1,2,7.7,776,9.7,12.4,6.1,14.1,485,0.46,1.22,0.457,4.3,5.7,340,0.742,0,0,0,0,327,4.1,5.2,1.39,0,0,0,0,0,0,0,0,37,1
0,22.3,0.538,8.6,19.7,12,18.8,15.4,18.47,74.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30.6,0.668,35.8,16.1,1,11.9,6.7,18.34,105.8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,4,114,0.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
